,Batch,Classifier,FPS,Memory,Method,Run,Time
639,1.0,LR,0.0,30672.0,IA-LBF,5.0,1.0896025851554396e-05
640,2.0,LR,0.0,34656.0,IA-LBF,5.0,1.2916153397302904e-05
641,3.0,LR,0.0,37648.0,IA-LBF,5.0,1.5864728397353558e-05
642,4.0,LR,0.0,40032.0,IA-LBF,5.0,9.630725591509175e-06
643,5.0,LR,0.0,42816.0,IA-LBF,5.0,1.1303612800059972e-05
644,6.0,LR,0.00015895724050230488,45664.0,IA-LBF,5.0,1.1859961210318265e-05
645,7.0,LR,0.0001497454327643007,48704.0,IA-LBF,5.0,1.1726129575479552e-05
646,8.0,LR,0.00014196479273140261,52272.0,IA-LBF,5.0,1.4184170602017282e-05
647,9.0,LR,0.00013473457289140393,55072.0,IA-LBF,5.0,1.2838914835527384e-05
648,10.0,LR,0.0001278772378516624,57168.0,IA-LBF,5.0,1.0411605517730396e-05
649,0.0,LR,0.001780264496439471,144.0,LBF,5.0,1.2549383494217696e-05
650,1.0,LR,0.0030043910330483014,144.0,LBF,5.0,1.0312840157030034e-05
651,2.0,LR,0.004464285714285714,144.0,LBF,5.0,1.2072784772057752e-05
652,3.0,LR,0.005091051497943999,144.0,LBF,5.0,9.199890358319422e-06
653,4.0,LR,0.005624092888243832,144.0,LBF,5.0,9.021818390525723e-06
654,5.0,LR,0.006944444444444444,144.0,LBF,5.0,1.0393467186892181e-05
655,6.0,LR,0.008901605468129074,144.0,LBF,5.0,1.0881503257830772e-05
656,7.0,LR,0.01078167115902965,144.0,LBF,5.0,1.0918183039231012e-05
657,8.0,LR,0.01249290176036343,144.0,LBF,5.0,1.3259245303465274e-05
658,9.0,LR,0.01401239558070601,144.0,LBF,5.0,1.1890692919059007e-05
659,10.0,LR,0.017135549872122763,144.0,LBF,5.0,9.68544498054996e-06
660,0.0,SVM,0.002303557716918352,144.0,CA-LBF I,6.0,2.5007657915632303e-05
661,1.0,SVM,0.0636215334420881,176.0,CA-LBF I,6.0,2.8839249828544394e-05
662,2.0,SVM,0.006203208556149733,176.0,CA-LBF I,6.0,6.441011468404556e-05
663,3.0,SVM,0.01339109885781804,176.0,CA-LBF I,6.0,4.0178477022163104e-05
664,4.0,SVM,0.008771929824561403,176.0,CA-LBF I,6.0,5.549266625242114e-05
665,5.0,SVM,0.0600375234521576,208.0,CA-LBF I,6.0,5.5569336127443434e-05
666,6.0,SVM,0.008,208.0,CA-LBF I,6.0,8.095574725938191e-05
667,7.0,SVM,0.0322192110809997,208.0,CA-LBF I,6.0,7.47989963840794e-05
668,8.0,SVM,0.013503909026297086,208.0,CA-LBF I,6.0,8.037035777514293e-05
669,9.0,SVM,0.01845614980466119,272.0,CA-LBF I,6.0,9.180503179030706e-05
670,10.0,SVM,0.08938618925831202,272.0,CA-LBF I,6.0,0.00011500251516235098
671,0.0,SVM,0.002303557716918352,144.0,CA-LBF II,6.0,3.137737048377872e-05
672,1.0,SVM,0.0072244232113726405,176.0,CA-LBF II,6.0,2.958121636101814e-05
673,2.0,SVM,0.013689839572192513,176.0,CA-LBF II,6.0,4.041442237948976e-05
674,3.0,SVM,0.015163450177235131,176.0,CA-LBF II,6.0,4.1673786907275187e-05
675,4.0,SVM,0.04367690058479532,176.0,CA-LBF II,6.0,5.0222230650082666e-05
676,5.0,SVM,0.04878048780487805,208.0,CA-LBF II,6.0,5.817363865642627e-05
677,6.0,SVM,0.05024,208.0,CA-LBF II,6.0,6.594281186680784e-05
678,7.0,SVM,0.051791629027401385,208.0,CA-LBF II,6.0,0.00010526353752786553
679,8.0,SVM,0.05401563610518834,208.0,CA-LBF II,6.0,7.565997990154179e-05
680,9.0,SVM,0.06587633032466658,272.0,CA-LBF II,6.0,8.909965007567852e-05
681,10.0,SVM,0.07774936061381074,272.0,CA-LBF II,6.0,9.0141554136534e-05
682,0.0,SVM,0.0,29328.0,IA-LBF,6.0,2.442693660811348e-05
683,1.0,SVM,0.00023304591004427873,32224.0,IA-LBF,6.0,1.0640294720028447e-05
684,2.0,SVM,0.000213903743315508,35136.0,IA-LBF,6.0,1.0825291708791898e-05
685,3.0,SVM,0.0,38320.0,IA-LBF,6.0,2.1507631198993856e-05
686,4.0,SVM,0.0,41824.0,IA-LBF,6.0,9.539711030192396e-06
687,5.0,SVM,0.00017056114617090227,44624.0,IA-LBF,6.0,9.741525927025253e-06
688,6.0,SVM,0.00016,47088.0,IA-LBF,6.0,1.0054721158160489e-05
689,7.0,SVM,0.00015055706112616682,50048.0,IA-LBF,6.0,9.50204607354876e-06
690,8.0,SVM,0.00014214641080312722,52032.0,IA-LBF,6.0,9.84108621514017e-06
691,9.0,SVM,0.0001347164219318335,54672.0,IA-LBF,6.0,9.931298650475896e-06
692,10.0,SVM,0.0001278772378516624,57168.0,IA-LBF,6.0,9.042557460602505e-06
693,0.0,SVM,0.002303557716918352,144.0,LBF,6.0,9.532880931628455e-06
694,1.0,SVM,0.0037287345607084597,144.0,LBF,6.0,9.979944506126815e-06
695,2.0,SVM,0.0038502673796791446,144.0,LBF,6.0,9.79445287300838e-06
696,3.0,SVM,0.004726270185112249,144.0,LBF,6.0,8.068144074119473e-06
697,4.0,SVM,0.006030701754385965,144.0,LBF,6.0,8.864026841286308e-06
698,5.0,SVM,0.006993006993006993,144.0,LBF,6.0,9.183072450250016e-06
699,6.0,SVM,0.00896,144.0,LBF,6.0,9.4410783287889e-06
700,7.0,SVM,0.011291779584462511,144.0,LBF,6.0,9.128804514165232e-06
701,8.0,SVM,0.013503909026297086,144.0,LBF,6.0,8.850236444612055e-06
702,9.0,SVM,0.015627104944092685,144.0,LBF,6.0,9.358796656999171e-06
703,10.0,SVM,0.017135549872122763,144.0,LBF,6.0,8.566215975121004e-06
704,0.0,NN,0.025851036600972613,144.0,CA-LBF I,6.0,0.0015019849577177847
705,1.0,NN,0.05686320205080401,176.0,CA-LBF I,6.0,7.085879313995235e-05
706,2.0,NN,0.066524064171123,176.0,CA-LBF I,6.0,8.764850648112317e-05
707,3.0,NN,0.03761323355651831,176.0,CA-LBF I,6.0,0.00010994311684889417
708,4.0,NN,0.013888888888888888,176.0,CA-LBF I,6.0,0.00018003620052733363
709,5.0,NN,0.02097902097902098,208.0,CA-LBF I,6.0,0.00022253653815178457
710,6.0,NN,0.06384,208.0,CA-LBF I,6.0,0.00022278060040701946
711,7.0,NN,0.07467630231857875,208.0,CA-LBF I,6.0,0.00017572143221595432
712,8.0,NN,0.046908315565031986,208.0,CA-LBF I,6.0,0.00028699549716624303
713,9.0,NN,0.038124747406708875,272.0,CA-LBF I,6.0,0.000317137851040973
714,10.0,NN,0.04629156010230179,272.0,CA-LBF I,6.0,0.0003230918717731309
715,0.0,NN,0.02866649603276171,144.0,CA-LBF II,6.0,0.0015629286582843785
716,1.0,NN,0.11116289909112095,176.0,CA-LBF II,6.0,0.0017349843662309448
717,2.0,NN,0.18352941176470589,176.0,CA-LBF II,6.0,0.001486907361453994
718,3.0,NN,0.2239070500196928,176.0,CA-LBF II,6.0,0.0015508811998169452
719,4.0,NN,0.2573099415204678,176.0,CA-LBF II,6.0,0.0015599381379566746
720,5.0,NN,0.2945590994371482,208.0,CA-LBF II,6.0,0.002054004253688195
721,6.0,NN,0.31392,208.0,CA-LBF II,6.0,0.002057986546950628
722,7.0,NN,0.32791327913279134,208.0,CA-LBF II,6.0,0.002270972158705618
723,8.0,NN,0.33972992181947403,208.0,CA-LBF II,6.0,0.0024202672954408643
724,9.0,NN,0.3648120705914051,272.0,CA-LBF II,6.0,0.002102996108437774
725,10.0,NN,0.37404092071611256,272.0,CA-LBF II,6.0,0.0018795349493839636
726,0.0,NN,0.0148451497312516,16288.0,IA-LBF,6.0,0.0014350494491719753
727,1.0,NN,0.017711489163365183,19104.0,IA-LBF,6.0,2.7453750990238427e-05
728,2.0,NN,0.022032085561497328,21808.0,IA-LBF,6.0,2.6105350478556145e-05
729,3.0,NN,0.025403702244978336,23536.0,IA-LBF,6.0,2.1280589440056893e-05
730,4.0,NN,0.02887426900584795,25136.0,IA-LBF,6.0,2.3640537657678376e-05
731,5.0,NN,0.03155381204161692,27552.0,IA-LBF,6.0,2.447005624098402e-05
732,6.0,NN,0.03296,29456.0,IA-LBF,6.0,3.983820798243406e-05
733,7.0,NN,0.03327311050888287,32016.0,IA-LBF,6.0,2.469044960957803e-05
734,8.0,NN,0.035110163468372424,35728.0,IA-LBF,6.0,2.3929591981883853e-05
735,9.0,NN,0.035969284655799544,37808.0,IA-LBF,6.0,2.5850819450901847e-05
736,10.0,NN,0.03670076726342711,39568.0,IA-LBF,6.0,2.3250024680536155e-05
737,0.0,NN,0.039672382902482727,144.0,LBF,6.0,6.488654472374842e-05
738,1.0,NN,0.04521090654859007,144.0,LBF,6.0,2.331258845032498e-05
739,2.0,NN,0.050481283422459895,144.0,LBF,6.0,2.329824376403049e-05
740,3.0,NN,0.05395825128003151,144.0,LBF,6.0,2.001380524694672e-05
741,4.0,NN,0.059027777777777776,144.0,LBF,6.0,3.256787897640244e-05
742,5.0,NN,0.06310762408323384,144.0,LBF,6.0,2.175445873213012e-05
743,6.0,NN,0.06544,144.0,LBF,6.0,2.295757777477748e-05
744,7.0,NN,0.06820234869015357,144.0,LBF,6.0,2.142049666501876e-05
745,8.0,NN,0.07007818052594172,144.0,LBF,6.0,2.0616019837821595e-05
746,9.0,NN,0.07126498720193991,144.0,LBF,6.0,2.182050455137003e-05
747,10.0,NN,0.07352941176470588,144.0,LBF,6.0,1.972182624801033e-05
748,0.0,LR,0.002303557716918352,144.0,CA-LBF I,6.0,3.936773520021052e-05
749,1.0,LR,0.011652295502213935,176.0,CA-LBF I,6.0,6.09955847016014e-05
750,2.0,LR,0.021176470588235293,176.0,CA-LBF I,6.0,7.131139272476133e-05
751,3.0,LR,0.006892477353288696,176.0,CA-LBF I,6.0,7.036662200674476e-05
752,4.0,LR,0.01114766081871345,176.0,CA-LBF I,6.0,8.406332419621005e-05
753,5.0,LR,0.009551424185570527,208.0,CA-LBF I,6.0,9.33695630908507e-05
754,6.0,LR,0.01664,208.0,CA-LBF I,6.0,0.00010065625958036237
755,7.0,LR,0.015808491418247517,208.0,CA-LBF I,6.0,0.0001103332781246447
756,8.0,LR,0.018052594171997158,208.0,CA-LBF I,6.0,0.00011579806988055889
757,9.0,LR,0.018052000538865687,272.0,CA-LBF I,6.0,0.00012944146154328343
758,10.0,LR,0.020971867007672635,272.0,CA-LBF I,6.0,0.00012922931361842799
759,0.0,LR,0.002303557716918352,144.0,CA-LBF II,6.0,3.859850724043009e-05
760,1.0,LR,0.01118620368212538,176.0,CA-LBF II,6.0,6.190721424783414e-05
761,2.0,LR,0.030374331550802137,176.0,CA-LBF II,6.0,7.210331833708831e-05
762,3.0,LR,0.03249310752264671,176.0,CA-LBF II,6.0,7.399780621667125e-05
763,4.0,LR,0.03874269005847953,176.0,CA-LBF II,6.0,8.553538579663795e-05
764,5.0,LR,0.04178748081187106,208.0,CA-LBF II,6.0,0.00010812727742175343
765,6.0,LR,0.04992,208.0,CA-LBF II,6.0,0.0001194952927111588
766,7.0,LR,0.052845528455284556,208.0,CA-LBF II,6.0,0.0001049279670953255
767,8.0,LR,0.05771144278606965,208.0,CA-LBF II,6.0,0.00018781584662360114
768,9.0,LR,0.06021824060352957,272.0,CA-LBF II,6.0,0.00012727685876794763
769,10.0,LR,0.061381074168797956,272.0,CA-LBF II,6.0,0.00012367381375445646
770,0.0,LR,0.0,29328.0,IA-LBF,6.0,4.1094945351035175e-05
771,1.0,LR,0.00023304591004427873,32224.0,IA-LBF,6.0,9.98093379483678e-06
772,2.0,LR,0.000213903743315508,35136.0,IA-LBF,6.0,1.0025946431140188e-05
773,3.0,LR,0.0,38320.0,IA-LBF,6.0,9.740536638315287e-06
774,4.0,LR,0.0,41824.0,IA-LBF,6.0,8.962461067927823e-06
775,5.0,LR,0.00017056114617090227,44624.0,IA-LBF,6.0,9.266172701887075e-06
776,6.0,LR,0.00016,47088.0,IA-LBF,6.0,9.546160945773373e-06
777,7.0,LR,0.00015055706112616682,50048.0,IA-LBF,6.0,9.146153059422103e-06
778,8.0,LR,0.00014214641080312722,52032.0,IA-LBF,6.0,9.053957933199877e-06
779,9.0,LR,0.0001347164219318335,54672.0,IA-LBF,6.0,9.508489818929882e-06
780,10.0,LR,0.0001278772378516624,57168.0,IA-LBF,6.0,8.624209683551114e-06
781,0.0,LR,0.002303557716918352,144.0,LBF,6.0,1.279126817934981e-05
782,1.0,LR,0.0037287345607084597,144.0,LBF,6.0,9.289915630926235e-06
783,2.0,LR,0.0038502673796791446,144.0,LBF,6.0,9.475901908399654e-06
784,3.0,LR,0.004726270185112249,144.0,LBF,6.0,7.635824907864773e-06
785,4.0,LR,0.006030701754385965,144.0,LBF,6.0,8.426761231481782e-06
786,5.0,LR,0.006993006993006993,144.0,LBF,6.0,1.2237501342266922e-05
787,6.0,LR,0.00896,144.0,LBF,6.0,9.049496878705253e-06
788,7.0,LR,0.011291779584462511,144.0,LBF,6.0,8.79769513611982e-06
789,8.0,LR,0.013503909026297086,144.0,LBF,6.0,8.494343430485399e-06
790,9.0,LR,0.015627104944092685,144.0,LBF,6.0,9.023226224459135e-06
791,10.0,LR,0.017135549872122763,144.0,LBF,6.0,8.255429178662212e-06
792,0.0,SVM,0.002291825821237586,144.0,CA-LBF I,7.0,2.393732437339775e-05
793,1.0,SVM,0.0034762456546929316,176.0,CA-LBF I,7.0,3.337662249679882e-05
794,2.0,SVM,0.022944550669216062,176.0,CA-LBF I,7.0,2.810668153881532e-05
795,3.0,SVM,0.0056952081696779264,176.0,CA-LBF I,7.0,5.218745267242811e-05
796,4.0,SVM,0.0072806698216235895,176.0,CA-LBF I,7.0,4.1328030503142426e-05
797,5.0,SVM,0.014798435108011567,208.0,CA-LBF I,7.0,5.956408393828206e-05
798,6.0,SVM,0.011967448539971278,208.0,CA-LBF I,7.0,6.529695031053063e-05
799,7.0,SVM,0.02909854507274636,208.0,CA-LBF I,7.0,5.846856289742642e-05
800,8.0,SVM,0.013191489361702127,208.0,CA-LBF I,7.0,8.749218343944906e-05
801,9.0,SVM,0.05804111245465538,272.0,CA-LBF I,7.0,7.256004270049986e-05
802,10.0,SVM,0.016112531969309462,272.0,CA-LBF I,7.0,0.00011331524521793992
803,0.0,SVM,0.002291825821237586,144.0,CA-LBF II,7.0,2.5780451013044156e-05
804,1.0,SVM,0.005793742757821553,176.0,CA-LBF II,7.0,2.1150992619051478e-05
805,2.0,SVM,0.011897174421074994,176.0,CA-LBF II,7.0,3.124173746069437e-05
806,3.0,SVM,0.012961508248232521,176.0,CA-LBF II,7.0,5.677824693102065e-05
807,4.0,SVM,0.016017473607571896,176.0,CA-LBF II,7.0,4.025564154154038e-05
808,5.0,SVM,0.018370471168566084,208.0,CA-LBF II,7.0,5.860744175574591e-05
809,6.0,SVM,0.02202010531354715,208.0,CA-LBF II,7.0,6.566077408820329e-05
810,7.0,SVM,0.023098845057747112,208.0,CA-LBF II,7.0,6.426644672227253e-05
811,8.0,SVM,0.02453900709219858,208.0,CA-LBF II,7.0,0.00010653295536794682
812,9.0,SVM,0.048636302566169555,272.0,CA-LBF II,7.0,8.853706153663429e-05
813,10.0,SVM,0.07084398976982097,272.0,CA-LBF II,7.0,0.00010921008373744274
814,0.0,SVM,0.00025464731347084286,28048.0,IA-LBF,7.0,3.0274059418453483e-05
815,1.0,SVM,0.0002317497103128621,31472.0,IA-LBF,7.0,9.896844254489757e-06
816,2.0,SVM,0.00021244954323348204,34640.0,IA-LBF,7.0,9.58027186730096e-06
817,3.0,SVM,0.0,38880.0,IA-LBF,7.0,1.0192641578769288e-05
818,4.0,SVM,0.0,40928.0,IA-LBF,7.0,8.448030938746029e-06
819,5.0,SVM,0.0,44208.0,IA-LBF,7.0,1.0210943419903641e-05
820,6.0,SVM,0.0,47216.0,IA-LBF,7.0,9.84108621514017e-06
821,7.0,SVM,0.0,49280.0,IA-LBF,7.0,8.679229355651475e-06
822,8.0,SVM,0.0,51424.0,IA-LBF,7.0,1.0312470973405421e-05
823,9.0,SVM,0.0,54368.0,IA-LBF,7.0,9.540212873113874e-06
824,10.0,SVM,0.0001278772378516624,57168.0,IA-LBF,7.0,1.1026239692545235e-05
825,0.0,SVM,0.002291825821237586,144.0,LBF,7.0,1.308890765577338e-05
826,1.0,SVM,0.002085747392815759,144.0,LBF,7.0,9.38191948095298e-06
827,2.0,SVM,0.0038240917782026767,144.0,LBF,7.0,9.282001321246515e-06
828,3.0,SVM,0.005106048703849175,144.0,LBF,7.0,9.642102411673771e-06
829,4.0,SVM,0.006006552602839462,144.0,LBF,7.0,7.99839922006694e-06
830,5.0,SVM,0.008504847763225038,144.0,LBF,7.0,9.680684671362407e-06
831,6.0,SVM,0.010690920695707675,144.0,LBF,7.0,9.38605865668854e-06
832,7.0,SVM,0.011549422528873556,144.0,LBF,7.0,8.31441423253557e-06
833,8.0,SVM,0.013333333333333334,144.0,LBF,7.0,1.6852376862523956e-05
834,9.0,SVM,0.014375923686685476,144.0,LBF,7.0,8.853210480941803e-06
835,10.0,SVM,0.017135549872122763,144.0,LBF,7.0,1.0362038245567908e-05
836,0.0,NN,0.03157626687038452,144.0,CA-LBF I,7.0,0.0014846686385997484
837,1.0,NN,0.055619930475086905,176.0,CA-LBF I,7.0,0.00012502086607747058
838,2.0,NN,0.05013809220310177,176.0,CA-LBF I,7.0,8.933870624209835e-05
839,3.0,NN,0.03750981932443048,176.0,CA-LBF I,7.0,0.0001224714690718908
840,4.0,NN,0.035493265380415,176.0,CA-LBF I,7.0,0.00019273916220763907
841,5.0,NN,0.04813743833985372,208.0,CA-LBF I,7.0,0.00025823452660651624
842,6.0,NN,0.06350726025211426,208.0,CA-LBF I,7.0,0.0002468316322057014
843,7.0,NN,0.037048147592620366,208.0,CA-LBF I,7.0,0.0002625186824996853
844,8.0,NN,0.03730496453900709,208.0,CA-LBF I,7.0,0.00033572210839285426
845,9.0,NN,0.05669756818487169,272.0,CA-LBF I,7.0,0.0002976281727178181
846,10.0,NN,0.07365728900255754,272.0,CA-LBF I,7.0,0.0003590271527454908
847,0.0,NN,0.013750954927425516,144.0,CA-LBF II,7.0,0.0014901908882434247
848,1.0,NN,0.10683661645422943,176.0,CA-LBF II,7.0,0.0016254730739039503
849,2.0,NN,0.1504142766093053,176.0,CA-LBF II,7.0,0.0016342119557234262
850,3.0,NN,0.199528672427337,176.0,CA-LBF II,7.0,0.0016750676008675603
851,4.0,NN,0.23989807062249727,176.0,CA-LBF II,7.0,0.0016728733585088579
852,5.0,NN,0.2709644497363497,208.0,CA-LBF II,7.0,0.0017172132784894888
853,6.0,NN,0.29344183820009573,208.0,CA-LBF II,7.0,0.0017055771207115506
854,7.0,NN,0.31483425828708567,208.0,CA-LBF II,7.0,0.0017214946588210902
855,8.0,NN,0.34382978723404256,208.0,CA-LBF II,7.0,0.0017601764623439732
856,9.0,NN,0.3635630794034663,272.0,CA-LBF II,7.0,0.0017250907644164786
857,10.0,NN,0.38120204603580565,272.0,CA-LBF II,7.0,0.00149227725245105
858,0.0,NN,0.017316017316017316,15088.0,IA-LBF,7.0,0.0016840125170080832
859,1.0,NN,0.019235225955967557,17488.0,IA-LBF,7.0,2.2411841079901858e-05
860,2.0,NN,0.022307202039515615,20112.0,IA-LBF,7.0,2.1886528774910448e-05
861,3.0,NN,0.024548311076197957,21680.0,IA-LBF,7.0,4.8798644196443045e-05
862,4.0,NN,0.02875864579541318,23824.0,IA-LBF,7.0,1.9241170764464066e-05
863,5.0,NN,0.030617451947610137,26224.0,IA-LBF,7.0,2.370286284640617e-05
864,6.0,NN,0.03271102600925483,28400.0,IA-LBF,7.0,2.24118421082685e-05
865,7.0,NN,0.035548222588870554,30608.0,IA-LBF,7.0,1.9781306974605314e-05
866,8.0,NN,0.03687943262411347,32784.0,IA-LBF,7.0,2.367184216663892e-05
867,9.0,NN,0.03775359398092167,35216.0,IA-LBF,7.0,2.1591999426700965e-05
868,10.0,NN,0.0391304347826087,37824.0,IA-LBF,7.0,2.4982400842615077e-05
869,0.0,NN,0.021899668958492487,144.0,LBF,7.0,4.003124692605911e-05
870,1.0,NN,0.024565469293163382,144.0,LBF,7.0,2.215017421611612e-05
871,2.0,NN,0.028255789250053114,144.0,LBF,7.0,2.131026810135584e-05
872,3.0,NN,0.03279654359780047,144.0,LBF,7.0,2.294605698328295e-05
873,4.0,NN,0.03494721514379323,144.0,LBF,7.0,1.8780656869975364e-05
874,5.0,NN,0.03827181493451267,144.0,LBF,7.0,2.2990574975231376e-05
875,6.0,NN,0.040848891016435296,144.0,LBF,7.0,2.5293683311795496e-05
876,7.0,NN,0.042897855107244635,144.0,LBF,7.0,3.429609128194638e-05
877,8.0,NN,0.04567375886524823,144.0,LBF,7.0,3.636502922200859e-05
878,9.0,NN,0.04809888485825608,144.0,LBF,7.0,2.178184207908329e-05
879,10.0,NN,0.05051150895140665,144.0,LBF,7.0,2.6144753374825397e-05
880,0.0,LR,0.002291825821237586,144.0,CA-LBF I,7.0,3.82049556585611e-05
881,1.0,LR,0.011123986095017382,176.0,CA-LBF I,7.0,6.173359407923528e-05
882,2.0,LR,0.009560229445506692,176.0,CA-LBF I,7.0,6.91591951362325e-05
883,3.0,LR,0.009230164964650431,176.0,CA-LBF I,7.0,8.075415346137716e-05
884,4.0,LR,0.018383691299599565,176.0,CA-LBF I,7.0,7.938844039727048e-05
885,5.0,LR,0.013607756421160062,208.0,CA-LBF I,7.0,9.568993976007359e-05
886,6.0,LR,0.01643529599489389,208.0,CA-LBF I,7.0,0.00010257005195855599
887,7.0,LR,0.01574921253937303,208.0,CA-LBF I,7.0,0.00010580183810355014
888,8.0,LR,0.01475177304964539,208.0,CA-LBF I,7.0,0.00012752172109243033
889,9.0,LR,0.0255273411258901,272.0,CA-LBF I,7.0,0.00011992355394264269
890,10.0,LR,0.022506393861892585,272.0,CA-LBF I,7.0,0.0001414506202428108
891,0.0,LR,0.002291825821237586,144.0,CA-LBF II,7.0,4.9705445952133226e-05
892,1.0,LR,0.010660486674391657,176.0,CA-LBF II,7.0,6.029121114010633e-05
893,2.0,LR,0.01678351391544508,176.0,CA-LBF II,7.0,6.874319923369222e-05
894,3.0,LR,0.022584446190102123,176.0,CA-LBF II,7.0,8.001317621761339e-05
895,4.0,LR,0.03148889697852202,176.0,CA-LBF II,7.0,7.957244809732398e-05
896,5.0,LR,0.03776152406871917,208.0,CA-LBF II,7.0,9.518292929621653e-05
897,6.0,LR,0.0427636827828307,208.0,CA-LBF II,7.0,0.00010119654284693347
898,7.0,LR,0.0431978401079946,208.0,CA-LBF II,7.0,0.00010085155463268257
899,8.0,LR,0.04524822695035461,208.0,CA-LBF II,7.0,0.00012509689013824146
900,9.0,LR,0.05548837834206637,272.0,CA-LBF II,7.0,0.000124454002618294
901,10.0,LR,0.06061381074168798,272.0,CA-LBF II,7.0,0.00014198297274583592
902,0.0,LR,0.00025464731347084286,28048.0,IA-LBF,7.0,4.020366094317887e-05
903,1.0,LR,0.0002317497103128621,31472.0,IA-LBF,7.0,9.724213374600866e-06
904,2.0,LR,0.00021244954323348204,34640.0,IA-LBF,7.0,9.223138643003599e-06
905,3.0,LR,0.0,38880.0,IA-LBF,7.0,9.828583333502172e-06
906,4.0,LR,0.0,40928.0,IA-LBF,7.0,8.361962820979074e-06
907,5.0,LR,0.0,44208.0,IA-LBF,7.0,9.878047769000421e-06
908,6.0,LR,0.0,47216.0,IA-LBF,7.0,9.53575181861925e-06
909,7.0,LR,0.0,49280.0,IA-LBF,7.0,8.357042086595308e-06
910,8.0,LR,0.0,51424.0,IA-LBF,7.0,1.0052242794552365e-05
911,9.0,LR,0.0,54368.0,IA-LBF,7.0,9.143179023092353e-06
912,10.0,LR,0.0001278772378516624,57168.0,IA-LBF,7.0,1.0604917879164096e-05
913,0.0,LR,0.002291825821237586,144.0,LBF,7.0,1.2483923606040693e-05
914,1.0,LR,0.002085747392815759,144.0,LBF,7.0,9.238472618008055e-06
915,2.0,LR,0.0038240917782026767,144.0,LBF,7.0,8.514313282313684e-06
916,3.0,LR,0.005106048703849175,144.0,LBF,7.0,9.386865924502803e-06
917,4.0,LR,0.006006552602839462,144.0,LBF,7.0,7.770862816774994e-06
918,5.0,LR,0.008504847763225038,144.0,LBF,7.0,9.190492115574753e-06
919,6.0,LR,0.010690920695707675,144.0,LBF,7.0,8.894351316836669e-06
920,7.0,LR,0.011549422528873556,144.0,LBF,7.0,7.778592020459087e-06
921,8.0,LR,0.013333333333333334,144.0,LBF,7.0,9.55607440020587e-06
922,9.0,LR,0.014375923686685476,144.0,LBF,7.0,1.106044111033735e-05
923,10.0,LR,0.017135549872122763,144.0,LBF,7.0,9.891149160024282e-06
924,0.0,SVM,0.0023094688221709007,144.0,CA-LBF I,8.0,2.380561234423676e-05
925,1.0,SVM,0.06220767072029935,176.0,CA-LBF I,8.0,2.18850448418455e-05
926,2.0,SVM,0.01245704467353952,176.0,CA-LBF I,8.0,3.5544154060332116e-05
927,3.0,SVM,0.012284525460669705,176.0,CA-LBF I,8.0,4.789641289295497e-05
928,4.0,SVM,0.02352076442484381,176.0,CA-LBF I,8.0,5.26286754370725e-05
929,5.0,SVM,0.009075342465753424,208.0,CA-LBF I,8.0,6.419346045656323e-05
930,6.0,SVM,0.009452098686318487,208.0,CA-LBF I,8.0,5.741674538213845e-05
931,7.0,SVM,0.012031884493908858,208.0,CA-LBF I,8.0,6.0688681017584216e-05
932,8.0,SVM,0.03578528827037773,208.0,CA-LBF I,8.0,7.174763510975669e-05
933,9.0,SVM,0.01696055996769417,272.0,CA-LBF I,8.0,9.323554326491644e-05
934,10.0,SVM,0.017774936061381075,272.0,CA-LBF I,8.0,9.719646398342077e-05
935,0.0,SVM,0.0023094688221709007,144.0,CA-LBF II,8.0,3.3825778267960435e-05
936,1.0,SVM,0.04069223573433115,176.0,CA-LBF II,8.0,3.701720494946998e-05
937,2.0,SVM,0.07646048109965636,176.0,CA-LBF II,8.0,4.1461089834632715e-05
938,3.0,SVM,0.07846245294234198,176.0,CA-LBF II,8.0,4.250281084622585e-05
939,4.0,SVM,0.08710033076074973,176.0,CA-LBF II,8.0,4.931554754739975e-05
940,5.0,SVM,0.08972602739726028,208.0,CA-LBF II,8.0,5.336124372680158e-05
941,6.0,SVM,0.09147709067606537,208.0,CA-LBF II,8.0,5.595847623511808e-05
942,7.0,SVM,0.14227703414047224,208.0,CA-LBF II,8.0,6.432890148519727e-05
943,8.0,SVM,0.17182618574268674,208.0,CA-LBF II,8.0,7.719210428408426e-05
944,9.0,SVM,0.1740476510970521,272.0,CA-LBF II,8.0,9.425662907146366e-05
945,10.0,SVM,0.220460358056266,272.0,CA-LBF II,8.0,8.514616444799855e-05
946,0.0,SVM,0.00025660764690787786,29888.0,IA-LBF,8.0,3.19684901093892e-05
947,1.0,SVM,0.00023386342376052386,32688.0,IA-LBF,8.0,1.201144887203992e-05
948,2.0,SVM,0.0002147766323024055,36608.0,IA-LBF,8.0,1.1877894896194649e-05
949,3.0,SVM,0.00019813750743015652,39024.0,IA-LBF,8.0,1.0579948108720582e-05
950,4.0,SVM,0.00018375597206909226,42528.0,IA-LBF,8.0,1.0126359235201633e-05
951,5.0,SVM,0.00034246575342465754,45408.0,IA-LBF,8.0,9.785054630263712e-06
952,6.0,SVM,0.0003204101249599487,47824.0,IA-LBF,8.0,9.278002003374317e-06
953,7.0,SVM,0.0004511956685215822,49760.0,IA-LBF,8.0,8.703517319011094e-06
954,8.0,SVM,0.0004260153365521159,52320.0,IA-LBF,8.0,1.0227710938007568e-05
955,9.0,SVM,0.00040382285637367073,54768.0,IA-LBF,8.0,1.0961802238734001e-05
