,Batch,FPS,Memory,Method,Run,Time
679,8.0,0.005906674542232723,208.0,CA-LBF II,16.0,3.747887663788848e-05
680,9.0,0.0011280315848843769,272.0,CA-LBF II,16.0,4.85286607847109e-05
681,10.0,0.0,272.0,CA-LBF II,16.0,3.712910872239333e-05
682,0.0,0.0010482180293501049,108.0,IA-LBF,16.0,2.1022901143113227e-05
683,1.0,0.0009541984732824427,108.0,IA-LBF,16.0,2.1142386347869707e-05
684,2.0,0.001755926251097454,124.0,IA-LBF,16.0,2.195014328253074e-05
685,3.0,0.0016116035455278,124.0,IA-LBF,16.0,1.9294968068273993e-05
686,4.0,0.0022624434389140274,124.0,IA-LBF,16.0,2.3203469365020918e-05
687,5.0,0.0021156558533145277,124.0,IA-LBF,16.0,2.1680456693055198e-05
688,6.0,0.001978891820580475,124.0,IA-LBF,16.0,2.308491149235293e-05
689,7.0,0.0018610421836228288,124.0,IA-LBF,16.0,2.0672986795614055e-05
690,8.0,0.002362669816893089,124.0,IA-LBF,16.0,2.4178525903722742e-05
691,9.0,0.0022560631697687537,124.0,IA-LBF,16.0,2.4491614037817652e-05
692,10.0,0.0027041644131963224,124.0,IA-LBF,16.0,2.5208179767315203e-05
693,0.0,0.0,144.0,LBF,16.0,2.0240496282708155e-05
694,1.0,0.0,144.0,LBF,16.0,2.0665549189666582e-05
695,2.0,0.0,144.0,LBF,16.0,2.1227070542632555e-05
696,3.0,0.0,144.0,LBF,16.0,1.882464507889878e-05
697,4.0,0.0,144.0,LBF,16.0,2.2681033025022413e-05
698,5.0,0.0,144.0,LBF,16.0,2.1125449508917137e-05
699,6.0,0.0,144.0,LBF,16.0,1.9680606862886357e-05
700,7.0,0.0,144.0,LBF,16.0,2.000489077725253e-05
701,8.0,0.0,144.0,LBF,16.0,2.3447550260103664e-05
702,9.0,0.0,144.0,LBF,16.0,2.375277844104138e-05
703,10.0,0.0,144.0,LBF,16.0,2.456890357719673e-05
704,0.0,0.001076426264800861,144.0,CA-LBF I,17.0,2.3134832512842466e-05
705,1.0,0.0009765625,176.0,CA-LBF I,17.0,5.358164427710361e-05
706,2.0,0.0018018018018018018,176.0,CA-LBF I,17.0,9.47707337759883e-05
707,3.0,0.004156275976724855,176.0,CA-LBF I,17.0,0.0001133582631095511
708,4.0,0.005388760585065435,176.0,CA-LBF I,17.0,0.00011834681359796577
709,5.0,0.005017921146953405,208.0,CA-LBF I,17.0,9.115276440896623e-05
710,6.0,0.005379959650302623,208.0,CA-LBF I,17.0,0.00010213695588659068
711,7.0,0.0050729232720355105,208.0,CA-LBF I,17.0,2.7448266417115598e-05
712,8.0,0.0047789725209080045,208.0,CA-LBF I,17.0,3.568418733366243e-05
713,9.0,0.005110732538330494,272.0,CA-LBF I,17.0,3.1604871645078555e-05
714,10.0,0.0048674959437533805,272.0,CA-LBF I,17.0,2.668061099209628e-05
715,0.0,0.010764262648008612,144.0,CA-LBF II,17.0,2.3250579833984374e-05
716,1.0,0.0078125,176.0,CA-LBF II,17.0,7.450645738612108e-05
717,2.0,0.009009009009009009,176.0,CA-LBF II,17.0,8.79959981949603e-05
718,3.0,0.00831255195344971,176.0,CA-LBF II,17.0,0.00010493153431376473
719,4.0,0.007698229407236336,176.0,CA-LBF II,17.0,0.00012203513598832927
720,5.0,0.0064516129032258064,208.0,CA-LBF II,17.0,0.00015286539421706903
721,6.0,0.00605245460659045,208.0,CA-LBF II,17.0,0.00018338166950830344
722,7.0,0.0057070386810399495,208.0,CA-LBF II,17.0,0.0002087577358706967
723,8.0,0.0047789725209080045,208.0,CA-LBF II,17.0,0.00020252086304046297
724,9.0,0.004542873367404884,272.0,CA-LBF II,17.0,0.0002494225135216346
725,10.0,0.005408328826392645,272.0,CA-LBF II,17.0,0.0003245741456419557
726,0.0,0.010764262648008612,63540.0,IA-LBF,17.0,2.4193933565322666e-05
727,1.0,0.0078125,69508.0,IA-LBF,17.0,2.3439282276591316e-05
728,2.0,0.009009009009009009,76228.0,IA-LBF,17.0,2.6530906802318136e-05
729,3.0,0.00831255195344971,83292.0,IA-LBF,17.0,2.4617044000677723e-05
730,4.0,0.007698229407236336,89396.0,IA-LBF,17.0,2.393696477504376e-05
731,5.0,0.0064516129032258064,96108.0,IA-LBF,17.0,2.40737623204299e-05
732,6.0,0.00605245460659045,102732.0,IA-LBF,17.0,2.5295820392546107e-05
733,7.0,0.0057070386810399495,109600.0,IA-LBF,17.0,2.5737416613232957e-05
734,8.0,0.0047789725209080045,116204.0,IA-LBF,17.0,2.3518289838518414e-05
735,9.0,0.004542873367404884,122132.0,IA-LBF,17.0,2.6134344247671274e-05
736,10.0,0.005408328826392645,127360.0,IA-LBF,17.0,2.617233402126438e-05
737,0.0,0.001076426264800861,144.0,LBF,17.0,2.3444188784246575e-05
738,1.0,0.0009765625,144.0,LBF,17.0,2.2856915583376025e-05
739,2.0,0.0018018018018018018,144.0,LBF,17.0,2.5144691675738557e-05
740,3.0,0.004156275976724855,144.0,LBF,17.0,2.3426253938935495e-05
741,4.0,0.005388760585065435,144.0,LBF,17.0,2.262891967439912e-05
742,5.0,0.005734767025089606,144.0,LBF,17.0,2.266149051853868e-05
743,6.0,0.006724949562878279,144.0,LBF,17.0,2.3669883853099386e-05
744,7.0,0.007609384908053266,144.0,LBF,17.0,2.4199485778808594e-05
745,8.0,0.01015531660692951,144.0,LBF,17.0,2.2301307091346153e-05
746,9.0,0.014196479273140262,144.0,LBF,17.0,2.477457235147665e-05
747,10.0,0.01568415359653867,144.0,LBF,17.0,2.4538773756760817e-05
748,0.0,0.0010905125408942203,144.0,CA-LBF I,18.0,2.1638739598940497e-05
749,1.0,0.017857142857142856,176.0,CA-LBF I,18.0,4.6197182493783084e-05
750,2.0,0.0027100271002710027,176.0,CA-LBF I,18.0,5.038318738259904e-05
751,3.0,0.0,176.0,CA-LBF I,18.0,5.032977119821017e-05
752,4.0,0.0,176.0,CA-LBF I,18.0,6.966382427945163e-05
753,5.0,0.00937950937950938,208.0,CA-LBF I,18.0,5.848290490322426e-05
754,6.0,0.002711864406779661,208.0,CA-LBF I,18.0,6.986185501182015e-05
755,7.0,0.008280254777070064,208.0,CA-LBF I,18.0,6.237527826330164e-05
756,8.0,0.0017985611510791368,208.0,CA-LBF I,18.0,6.440445617005066e-05
757,9.0,0.010795454545454546,272.0,CA-LBF I,18.0,5.9294176625681446e-05
758,10.0,0.0075716603569497025,272.0,CA-LBF I,18.0,6.552318950275798e-05
759,0.0,0.010764262648008612,144.0,CA-LBF II,18.0,2.158060465773491e-05
760,1.0,0.0078125,176.0,CA-LBF II,18.0,4.189261973229914e-05
761,2.0,0.009009009009009009,176.0,CA-LBF II,18.0,4.2032022945216446e-05
762,3.0,0.00831255195344971,176.0,CA-LBF II,18.0,7.512139492347592e-05
763,4.0,0.007698229407236336,176.0,CA-LBF II,18.0,5.5971041403181566e-05
764,5.0,0.0064516129032258064,208.0,CA-LBF II,18.0,5.7048484927318136e-05
765,6.0,0.00605245460659045,208.0,CA-LBF II,18.0,6.227024265977204e-05
766,7.0,0.0057070386810399495,208.0,CA-LBF II,18.0,6.987760355184367e-05
767,8.0,0.0047789725209080045,208.0,CA-LBF II,18.0,5.700562026474502e-05
768,9.0,0.004542873367404884,272.0,CA-LBF II,18.0,7.059547927353408e-05
769,10.0,0.005408328826392645,272.0,CA-LBF II,18.0,8.202254117190183e-05
770,0.0,0.007633587786259542,9416.0,IA-LBF,18.0,2.2490906388792275e-05
771,1.0,0.007936507936507936,11132.0,IA-LBF,18.0,2.2587228993900487e-05
772,2.0,0.008130081300813009,12192.0,IA-LBF,18.0,2.0612133005277705e-05
773,3.0,0.007444168734491315,12688.0,IA-LBF,18.0,1.9820010075803663e-05
774,4.0,0.007698229407236336,14208.0,IA-LBF,18.0,2.283867591065787e-05
775,5.0,0.007215007215007215,15528.0,IA-LBF,18.0,2.3437979442825736e-05
776,6.0,0.008813559322033898,16560.0,IA-LBF,18.0,2.2968959287216104e-05
777,7.0,0.008280254777070064,17604.0,IA-LBF,18.0,2.1274273212139422e-05
778,8.0,0.0077937649880095924,18632.0,IA-LBF,18.0,2.059176727965638e-05
779,9.0,0.006818181818181818,19476.0,IA-LBF,18.0,2.202358874645862e-05
780,10.0,0.006489994591671174,20368.0,IA-LBF,18.0,2.2800414116827996e-05
781,0.0,0.0010905125408942203,144.0,LBF,18.0,2.1531483898424122e-05
782,1.0,0.000992063492063492,144.0,LBF,18.0,2.1931903609812586e-05
783,2.0,0.0009033423667570009,144.0,LBF,18.0,2.0148324184730405e-05
784,3.0,0.0008271298593879239,144.0,LBF,18.0,1.9327538912413552e-05
785,4.0,0.001539645881447267,144.0,LBF,18.0,2.232926790831519e-05
786,5.0,0.001443001443001443,144.0,LBF,18.0,2.2918148770358395e-05
787,6.0,0.0013559322033898306,144.0,LBF,18.0,2.2369655755048243e-05
788,7.0,0.0012738853503184713,144.0,LBF,18.0,2.0823635897793613e-05
789,8.0,0.001199040767386091,144.0,LBF,18.0,2.0181739723289406e-05
790,9.0,0.0011363636363636363,144.0,LBF,18.0,2.1327982892046918e-05
791,10.0,0.001081665765278529,144.0,LBF,18.0,2.2279037224067437e-05
792,0.0,0.0010449320794148381,144.0,CA-LBF I,19.0,2.2548649409045912e-05
793,1.0,0.0019157088122605363,176.0,CA-LBF I,19.0,5.719700797659452e-05
794,2.0,0.03687445127304653,176.0,CA-LBF I,19.0,8.137239133073985e-05
795,3.0,0.004922067268252666,176.0,CA-LBF I,19.0,0.00012517366252961707
796,4.0,0.011529592621060722,176.0,CA-LBF I,19.0,0.00014752768427947832
797,5.0,0.009386281588447653,208.0,CA-LBF I,19.0,0.00017357393692099982
798,6.0,0.0106951871657754,208.0,CA-LBF I,19.0,0.00014123499719171577
799,7.0,0.01338432122370937,208.0,CA-LBF I,19.0,0.00023067652524172606
800,8.0,0.014405762304921969,208.0,CA-LBF I,19.0,0.0002038308552333287
801,9.0,0.02394526795895097,272.0,CA-LBF I,19.0,8.543376084212419e-05
802,10.0,0.016224986479177934,272.0,CA-LBF I,19.0,6.270801628028953e-05
803,0.0,0.010764262648008612,144.0,CA-LBF II,19.0,2.263108344927226e-05
804,1.0,0.0078125,176.0,CA-LBF II,19.0,9.341448382601712e-05
805,2.0,0.009009009009009009,176.0,CA-LBF II,19.0,6.172305247822746e-05
806,3.0,0.00831255195344971,176.0,CA-LBF II,19.0,8.481578097317389e-05
807,4.0,0.007698229407236336,176.0,CA-LBF II,19.0,7.701441238486702e-05
808,5.0,0.0064516129032258064,208.0,CA-LBF II,19.0,7.67942334784836e-05
809,6.0,0.00605245460659045,208.0,CA-LBF II,19.0,7.207536957954449e-05
810,7.0,0.0057070386810399495,208.0,CA-LBF II,19.0,0.0001270548327938541
811,8.0,0.0047789725209080045,208.0,CA-LBF II,19.0,0.00012384535192133306
812,9.0,0.004542873367404884,272.0,CA-LBF II,19.0,0.00010977472577776228
813,10.0,0.005408328826392645,272.0,CA-LBF II,19.0,7.104873657226562e-05
814,0.0,0.009404388714733543,61952.0,IA-LBF,19.0,2.7340666888511345e-05
815,1.0,0.004789272030651341,68732.0,IA-LBF,19.0,2.9649890837122182e-05
816,2.0,0.0052677787532923615,75536.0,IA-LBF,19.0,2.3957810115293077e-05
817,3.0,0.005742411812961444,81820.0,IA-LBF,19.0,2.8043496804159195e-05
818,4.0,0.006149116064565719,90656.0,IA-LBF,19.0,2.778032438351157e-05
819,5.0,0.007220216606498195,96572.0,IA-LBF,19.0,2.717841518381254e-05
820,6.0,0.0066844919786096255,100840.0,IA-LBF,19.0,1.976659389141479e-05
821,7.0,0.0057361376673040155,108436.0,IA-LBF,19.0,2.9981791318117918e-05
822,8.0,0.004201680672268907,113976.0,IA-LBF,19.0,2.348030006492531e-05
823,9.0,0.004561003420752566,120268.0,IA-LBF,19.0,2.5839596004276484e-05
824,10.0,0.005408328826392645,126448.0,IA-LBF,19.0,2.403835673908611e-05
825,0.0,0.0010449320794148381,144.0,LBF,19.0,2.2606914990568813e-05
826,1.0,0.0019157088122605363,144.0,LBF,19.0,2.4927118436886313e-05
827,2.0,0.003511852502194908,144.0,LBF,19.0,2.2828253240533214e-05
828,3.0,0.004922067268252666,144.0,LBF,19.0,2.6684641186656846e-05
829,4.0,0.006917755572636433,144.0,LBF,19.0,2.643189143613388e-05
830,5.0,0.009386281588447653,144.0,LBF,19.0,2.6300305225810066e-05
831,6.0,0.0106951871657754,144.0,LBF,19.0,1.8823342245133196e-05
832,7.0,0.01338432122370937,144.0,LBF,19.0,2.8380980858435996e-05
833,8.0,0.014405762304921969,144.0,LBF,19.0,2.2352396786867918e-05
834,9.0,0.014823261117445839,144.0,LBF,19.0,2.4834831992348473e-05
835,10.0,0.01568415359653867,144.0,LBF,19.0,2.28423338669997e-05
