,Batch,Classifier,FPS,Memory,Method,Run,Time
936,1.0,SVM,0.002976190476190476,176.0,CA-LBF II,8.0,5.137985521326951e-05
937,2.0,SVM,0.0036330608537693005,176.0,CA-LBF II,8.0,7.110736409171683e-05
938,3.0,SVM,0.0033500837520938024,176.0,CA-LBF II,8.0,9.37701574440211e-05
939,4.0,SVM,0.003878975950349108,176.0,CA-LBF II,8.0,0.00011305209717463925
940,5.0,SVM,0.0036258158085569255,208.0,CA-LBF II,8.0,0.00014236325123271004
941,6.0,SVM,0.004056795131845842,208.0,CA-LBF II,8.0,0.0001493542572188247
942,7.0,SVM,0.006975269499048827,208.0,CA-LBF II,8.0,0.0001716653069297036
943,8.0,SVM,0.008443908323281062,208.0,CA-LBF II,8.0,0.00023051539620200356
944,9.0,SVM,0.01249290176036343,272.0,CA-LBF II,8.0,0.00020179512736561534
945,10.0,SVM,0.016224986479177934,272.0,CA-LBF II,8.0,0.0002628617234282441
946,0.0,SVM,0.0,28928.0,IA-LBF,8.0,3.4639933337904005e-05
947,1.0,SVM,0.0,31392.0,IA-LBF,8.0,2.5663219514440318e-05
948,2.0,SVM,0.0,34752.0,IA-LBF,8.0,2.4306969564469134e-05
949,3.0,SVM,0.0,38496.0,IA-LBF,8.0,2.4403379263122227e-05
950,4.0,SVM,0.0,41824.0,IA-LBF,8.0,2.449066912541624e-05
951,5.0,SVM,0.0,44656.0,IA-LBF,8.0,2.5237192873094902e-05
952,6.0,SVM,0.0,47328.0,IA-LBF,8.0,2.248821362771623e-05
953,7.0,SVM,0.0006341154090044388,49440.0,IA-LBF,8.0,2.3096472352415652e-05
954,8.0,SVM,0.0006031363088057901,51440.0,IA-LBF,8.0,2.7594985542716562e-05
955,9.0,SVM,0.0005678591709256105,53280.0,IA-LBF,8.0,2.160046126816299e-05
956,10.0,SVM,0.0005408328826392645,56512.0,IA-LBF,8.0,2.5687636909904062e-05
957,0.0,SVM,0.0,144.0,LBF,8.0,2.3421849289985552e-05
958,1.0,SVM,0.001984126984126984,144.0,LBF,8.0,2.433823757484311e-05
959,2.0,SVM,0.0027247956403269754,144.0,LBF,8.0,2.327642805589353e-05
960,3.0,SVM,0.002512562814070352,144.0,LBF,8.0,2.3095334162477587e-05
961,4.0,SVM,0.0031031807602792862,144.0,LBF,8.0,2.2670610354897755e-05
962,5.0,SVM,0.0029006526468455403,144.0,LBF,8.0,2.413499550741227e-05
963,6.0,SVM,0.0033806626098715348,144.0,LBF,8.0,2.150587696846717e-05
964,7.0,SVM,0.0063411540900443885,144.0,LBF,8.0,2.1935819269536617e-05
